"name_ovd","address","coordinate"
"Димитровград | ФКУ «ИК № 10 УФСИН Ульяновской области»","Промышленная ул., д.3, город Димитровград, Ульяновская область, Россия, 433504","54.192675,49.562484"
"ФКУ СИЗО-1 УФСИН России по Ульяновской области | Ульяновская область","ул Куйбышева, д. 2/93, город Ульяновск, Ульяновская область, Россия, 432048","54.304809,48.378176"
"Димитровград | ФКУ «Тюрьма УФСИН Ульяновской области»","ул. Калугина, д.66, город Димитровград, Ульяновская область, Россия, 433503","54.206764,49.622015"
"Хабаровск | ФКУ «ИК № 3 УФСИН России по Хабаровскому краю»","Целинная ул., д.33а, город Хабаровск, Хабаровский край, Россия, 680032","48.427853,135.154868"
"Комсомольск-на-Амуре | ФКУ «ИК № 7 УФСИН России по Хабаровскому краю»","ул Павловского, д. 12, город Комсомольск-на-Амуре, Хабаровский край, Россия, 681005","50.564243,136.999482"
"Заозерное | ФКУ «ИК № 13 УФСИН России по Хабаровскому краю»","ул. Петра Черкасова, д.21, Хабаровский район, село Заозерное, Хабаровский край, Россия, 680518","48.596145,135.227103"
"Амурск | ФКУ «ИК № 14 УФСИН России по Хабаровскому краю»","ш. Машиностроителей, д. 10, город Амурск, Хабаровский край, Россия, 682640","50.24167,136.864591"
"Заозерное | ФКУ «КП № 22 УФСИН по Хабаровскому краю»","ул. Петра Черкасова, д.32, Хабаровский район, село Заозерное, Хабаровский край, Россия, 680518","48.601999,135.23003"
"ФКУ СИЗО-1 УФСИН России по Хабаровскому краю | Хабаровский край","ул. Знаменщикова, д.6, город Хабаровск, Хабаровский край, Россия, 680038","48.488239,135.05846"
"ФКУ СИЗО-2 УФСИН России по Хабаровскому краю | Хабаровский край","Пионерская ул., д.23 к.2, город Комсомольск-на-Амуре, Хабаровский край, Россия, 681000","50.541866,137.026774"
"ФКУ СИЗО-4 УФСИН России по Хабаровскому краю | Хабаровский край","Клубный пер., д.7, Амурский район, рабочий поселок Эльбан, Хабаровский край, Россия, 682610","50.101343,136.494955"
"п. Усть-Абакан | ФКУ «ИК № 28 УФСИН России по Республике Хакасия»","Подгорный квартал, д. 13, пгт Усть-Абакан, Республика Хакасия, Россия, 655100","53.842706,91.403113"
"Абакан | ФКУ «ИК № 33 УФСИН России по Республике Хакасия»","Молодежный кв-л, д.22, город Абакан, Республика Хакасия, Россия, 655017","53.721342,91.364217"
"Абакан | ФКУ «ИК № 35 УФСИН России по Республике Хакасия»","Молодежный кв-л, д.11, город Абакан, Республика Хакасия, Россия, 655017","53.725091,91.366309"
"ФКУ ЛИУ-34 УФСИН России по Республике Хакасия","город Черногорск, рабочий поселок Пригорск, Республика Хакасия, Россия, 655156","53.912238,91.260782"
"ФКУ СИЗО-1 УФСИН России по Республике Хакасия | Республика Хакасия","Молодежный кв-л, д. 22б стр. 1, г Абакан, Республика Хакасия, Россия, 655017","53.721342,91.364217"
"Сургут | ФКУ «ИК № 11 УФСИН по ХМАО»","ул. Трудовая, д. 2, г. Сургут, Ханты-Мансийский автономный округ — Югра, Россия, 628422","61.230104,73.460666"
"Нижневартовск | ФКУ «ИК № 15 УФСИН по ХМАО»","посёлок Северный, г. Нижневартовск, Ханты-Мансийский автономный округ — Югра, Россия, 628606","60.95368,76.572524"
"ФКУ СИЗО-1 УФСИН России по Ханты-Мансийскому АО | Ханты-Мансийский автономный округ - Югра","пер. Клубный, д. 145, г. Нижневартовск, Ханты-Мансийский автономный округ — Югра, Россия, 628601","60.913542,76.635534"
"ФКУ СИЗО-1 УФСИН России по Херсонской области | Оккупированная территория Херсонской области","ул. Тараса Шевченко, д. 66, с. Чонгар, Генический район, Херсонская область, Украина, 275502","46.030809,34.547769"
"Копейск | ФКУ «ИК № 1 ГУФСИН России по Челябинской области»","город Копейск, рабочий поселок Октябрьский, Челябинская область, Россия, 456658","55.079278,61.814336"
"Челябинск | ФКУ «ИК № 5 ГУФСИН России по Челябинской области»","ул Сталеваров, д. 10, город Челябинск, Челябинская область, Россия, 454047","55.269038,61.401942"
"Копейск | ФКУ «ИК № 6 ГУФСИН России по Челябинской области»","Кемеровская ул, д. 20, город Копейск, Челябинская область, Россия, 456612","54.927641,61.455032"
"Копейск | ФКУ «ИК № 11 ГУФСИН России по Челябинской области»","город Копейск, рабочий поселок Железнодорожный, Челябинская область, Россия, 456656","55.092617,61.553836"
"Копейск | ФКУ «ИК № 15 ГУФСИН России по Челябинской области»","Томская ул., д.4, город Копейск, Челябинская область, Россия, 456652","55.178345,61.622239"
"Магнитогорск | ФКУ «ИК № 18 ГУФСИН России по Челябинской области»","ул. Танкистов, д.19 к.а, город Магнитогорск, Челябинская область, Россия, 455016","53.373231,59.064038"
"Магнитогорск | ФКУ Областная психиатрическая больница ГУФСИН по Челябинской области","ул. Танкистов, д.19, город Магнитогорск, Челябинская область, Россия, 455016","53.377592,59.063079"
"ФКУ СИЗО-1 УФСИН России по Челябинской области | Челябинская область","ул. Российская, д. 53, г. Челябинск, Россия, 456006","55.178482,61.415041"
"ФКУ СИЗО-2 ГУФСИН России по Челябинской области | Челябинская область","ул. Танкистов, д.19, город Магнитогорск, Челябинская область, Россия, 455016","53.377592,59.063079"
"ФКУ СИЗО-3 УФСИН России по Челябинской области | Челябинская область","ул. Артиллерийская, д. 66А, г. Челябинск, Россия, 456205","55.179294,61.427115"
"ФКУ СИЗО-4 ГУФСИН России по Челябинской области | Челябинская область","ул. Им. П.П.Аносова, д.273 НЕТ, нет, город Златоуст, Челябинская область, Россия, 456205","55.203818,59.730198"
"ФКУ СИЗО-7 ФСИН России | Челябинская область","ул Коммуны, д. 70, город Челябинск, Челябинская область, Россия, 454091","55.163616,61.395369"
"Верхнеуральск | ФКУ «Тюрьма ГУФСИН России по Челябинской области»","Северная ул., д.1, Верхнеуральский район, город Верхнеуральск, Челябинская область, Россия, 457670","53.895899,59.223925"
"Аргун | ФКУ «КП № 3 УФСИН России по Чеченской республике»","Шоссейная ул, зд. 144, город Аргун, Чеченская Республика, Россия, 366310","43.292687,45.880238"
"ФКУ СИЗО-1 УФСИН России по Чеченской Республике | Чеченская Республика","ул. имени Кунта-Хаджи Кишиева, д.2, город Грозный, Чеченская Республика, Россия, 364037","43.32615,45.702794"
"ФКУ СИЗО-2 УФСИН России по Чеченской Республике | Чеченская Республика","ул Дзержинского, д. 10, Наурский район, село Чернокозово, Чеченская Республика, Россия, 366134","43.63696,45.453711"
"Чебоксары | ФКУ «ИК № 1 УФСИН России по Чувашии»","Лапсарский пр-д, д. 17, город Чебоксары, Чувашская Республика, Россия, 428903","56.064031,47.259053"
"с. Чернокозово | ФКУ «ИК № 2 УФСИН России по Чеченской республике»","ул Дзержинского, д. 10, Наурский район, село Чернокозово, Чеченская Республика, Россия, 366134","43.63696,45.453711"
"Цивильск | ФКУ «ИК № 9 УФСИН России по Чувашии»","Северная ул., д.13, Цивильский район, город Цивильск, Чувашская Республика, Россия, 429900","55.716046,47.40792"
"п. Калинино | ФКУ «КП № 8 УФСИН России по Чувашии»","ул. Калинина, д. 1, Алатырский район, поселок Калинино, Чувашская Республика, Россия, 429801","54.776125,46.448337"
"ФКУ СИЗО-2 УФСИН России по Чувашской Республике | Чувашская Республика","Советская ул., д. 81, Цивильский район, город Цивильск, Чувашская Республика, Россия, 429901","55.86629,47.4799"
"п. Харп | п. Харп | ФКУ ИК-3 УФСИН России по Ямало-Ненецкому автономному округу","ул. Гагарина, д. 1А, пгт Харп, Приуральский район, Ямало-Ненецкий автономный округ, Россия, 629420","66.815131,65.801312"
"Лабытнанги | Лабытнанги | ФКУ ИК-8 УФСИН России по Ямало-Ненецкому автономному округу","Северная ул., д.33, город Лабытнанги, Ямало-Ненецкий автономный округ, Россия, 629400","66.655763,66.389832"
"п. Харп | п. Харп | ФКУ ИК-18 УФСИН России по Ямало-Ненецкому автономному округу","пгт Харп, Приуральский район, Ямало-Ненецкий автономный округ, Россия, 629420","66.815131,65.801312"
"Ярославль | ФКУ «ИК № 1 УФСИН России по Ярославской области»","Хлебная ул., д.12, город Ярославль, Ярославская область, Россия, 150036","57.766921,39.789689"
"Рыбинск | ФКУ «ИК № 2 УФСИН России по Ярославской области»","Целинная ул., д.50, Рыбинский район, город Рыбинск, Ярославская область, Россия, 152914","58.106433,38.719629"
"Углич | ФКУ «ИК № 3 УФСИН России по Ярославской области»","Камышевское ш., д.2, Угличский район, город Углич, Ярославская область, Россия, 152612","57.509459,38.302947"
"Ярославль | ФКУ «ИК № 8 УФСИН России по Ярославской области»","ул Колышкина, д. 1а, город Ярославль, Ярославская область, Россия, 150036","57.73276,39.803065"
"ФКУ СИЗО-1 Управления ФСИН России по Ярославской области | Ярославская область","Портовая набережная, д. 10, г. Ярославль, Россия, 150001","57.60963,39.909303"
"ФКУ СИЗО-2 УФСИН России по Ярославской области | Ярославская область","Шоссейный пер., д.5, Рыбинский район, город Рыбинск, Ярославская область, Россия, 152919","58.029149,38.832513"
"ИВС ОМВД России по Раздольненскому району | Оккупированная территория Республики Крым","Евпаторийское шоссе, д. 5, п. Раздольное, Раздольненский район, Республика Крым, Россия","45.763278,33.491335"
"ИВС ОМВД по Нижнедевицкому району Воронежской области | Воронежская область","Театральная улица, д. 20, с. Нижнедевицк, Нижнедевицкий район, Воронежская область, Россия","51.539986,38.351583"
"ИВС УМВД РФ по г. Нальчик | Кабардино-Балкарская Республика","площадь 400-летия, Нальчик, Кабардино-Балкарская Республика","43.484603,43.607012"
"ИВС УМВД России по г. Ростову-на-Дону | Ростовская область","Ворошиловский проспект, д. 28, г. Ростов-на-Дону, Ростовская область, Россия","47.22497,39.718036"
"ИВС подозреваемых и обвиняемых по городу Сочи | Краснодарский край","аллея Челтенхэма, д. 10 к1, г. Сочи, Краснодарский край, Россия","43.563524,39.801528"
"ПФРСИ при ИК № 1 по Республике Адыгея | Республика Адыгея","ул. Ленина, д. 28, п. Тлюстенхабль, Теучежский район, Республика Адыгея, Россия, 385228","44.981426,39.0903"
"ПФРСИ при ИК-4 УФСИН России по Калининградской области | Калининградская область","пос. Колосовка, Зеленоградский район, Калининградская область, Россия, 238543","54.801732,20.299117"
"ПФРСИ при ИК-5 по Красноярскому краю | Красноярский край","ул. Центральная, д. 50, п. Старцево, Емельяновский район, Красноярский край, Россия, 660119","56.165541,92.982251"
"ПФРСИ при ИК-6 УФСИН России по Московской области | Московская область","проезд Колычевский, д. 6, г. Коломна, Московская область, Россия, 140405","55.061456,38.738928"
"ПФРСИ при ИК-7 по Владимирской области | Владимирская область","ул. Центральная, д. 1А, пос. Пакино, Ковровский район, Владимирская область, Россия, 601960","56.363976,41.233449"
"ПФРСИ при ИК-9 УФСИН России по Волгоградской области | Волгоградская область","ул. Костюченко, д. 12, г. Волгоград, Россия, 400058","48.839108,44.557934"
"ПФРСИ при ИК-9 УФСИН России по Краснодарскому краю | Краснодарский край","ул. Грибоедова, д. 42, г. Хадыженск, Краснодарский край, Россия, 352671","44.409509,39.527864"
"ПФРСИ при ФКУ ИК № 6 УФСИН России по Чувашской Республике | Чувашская Республика","ул. Большая, влд. 50, дер. Толиково, Чебоксарский район, Чувашская Республика - Чувашия, Россия, 429950","56.069547,47.454614"
"ПФРСИ при ФКУ ИК-1 УФСИН России по Московской области | Московская область","пос. Новое Гришино, Дмитровский район, Московская область, Россия, 141862","56.197451,37.644188"
"ПФРСИ при ФКУ ИК-13 УФСИН России по Свердловской области | Свердловская область","ул. Кулибина, д. 61, г. Нижний Тагил, Свердловская область, Россия, 622013","57.900588,60.015351"
"ПФРСИ при ФКУ ИК-15 УФСИН России по Самарской области  | Самарская область","ул. Утевская, д. 18А, г. Самара, Россия, 443047","53.13229,50.105148"
"ПФРСИ при ФКУ ИК-2 ГУФСИН России по Свердловской области | Свердловская область","ул. Малышева, д. 2 Б, г. Екатеринбург, Свердловская область, Россия, 620019","56.831261,60.580066"
"ПФРСИ при ФКУ ИК-9 УФСИН России по Республике Карелия | Республика Карелия","пос. Петрозаводской Птицефабрики, р-н Птицефабрика, г. Петрозаводск, Республика Карелия, Россия, 185012, а/я 1443","61.726382,34.438795"
"ПФРСИ при ФКУ ЛИУ-42 ГУФСИН России по Кемеровской области | Кемеровская область","тер. Северная промзона, д. 15, г. Ленинск-Кузнецкий, Кемеровская область, Россия, 652523","54.724822, 86.165037"
